;PID;county;state;area;poptotal;popdensity;popwhite;popblack;popamerindian;popasian;popother;percwhite;percblack;percamerindan;percasian;percother;popadults;perchsd;percollege;percprof;poppovertyknown;percpovertyknown;percbelowpoverty;percchildbelowpovert;percadultpoverty;percelderlypoverty;inmetro;category
253;1255;MONTCALM;MI;0.042;53059;126.330.952;51216;960;384;157;342;965.265.082;180.930.662;0.72372265;0.29589702;0.64456548;32959;733.851.148;14.160.017;293.698.231;50918;959.648.693;153.187.478;191.582.873;136.934.028;137.735.631;0;AAR
254;1256;MONTMORENCY;MI;0.033;8936;270.787.879;8861;1;48;10;16;991.606.983;0.01119069;0.53715309;0.11190689;0.17905103;6279;675.903.806;134.575.569;27.552.158;8803;985.116.383;175.167.557;268.328.446;162.082.515;124.022.346;0;LAR
255;1257;MUSKEGON;MI;0.028;158983;567.796.429;133931;21617;1338;555;1542;842.423.404;135.970.513;0.84159942;0.34909393;0.96991502;99720;742.468.913;190.433.213;344.965.905;154086;969.197.965;152.551.173;230.023.063;127.038.182;103.740.797;1;AAU
256;1258;NEWAYGO;MI;0.051;38202;749.058.824;36758;468;248;103;625;962.200.932;122.506.675;0.64918067;0.26961939;163.604;23989;710.742.424;156.946.934;384.759.682;37725;987.513.743;158.807.157;213.676.748;131.306.466;14.869.186;0;AAR
257;1259;OAKLAND;MI;0.055;1083592;197.016.727;970674;77488;3948;25103;6379;895.792.881;715.103.102;0.36434378;231.664.686;0.58869021;717210;846.344.864;369.635.114;11.220.563;1070844;988.235.424;604.364.408;845.200.666;494.988.864;647.730.339;1;HLU
258;1260;OCEANA;MI;0.03;22454;748.466.667;21211;58;242;50;893;94.464.238;0.25830587;107.775.897;0.22267747;397.701.968;14069;733.172.223;169.024.096;391.641.197;22156;986.728.423;178.868.027;246.226.559;153.972.083;140.566.274;0;AHR
259;1261;OGEMAW;MI;0.032;18681;58.378.125;18489;18;140;19;15;989.722.178;0.09635458;0.74942455;0.10170762;0.08029549;12379;630.341.708;116.568.382;273.850.876;18364;983.030.887;217.545.197;305.464.927;199.889.197;156.257.046;0;LHR
260;1262;ONTONAGON;MI;0.078;8854;113.512.821;8723;4;109;15;3;985.204.427;0.04517732;1.231.082;0.16941495;0.03388299;6198;745.724.427;159.567.602;266.214.908;8712;983.962.051;131.887.052;16.516.374;118.080.357;12.8;0;AAR
261;1263;OSCEOLA;MI;0.034;20146;592.529.412;19899;57;117;43;30;987.739.502;0.28293458;0.58076045;0.21344187;0.14891294;12491;720.598.831;136.658.394;264.190.217;19853;98.545.617;185.463.154;24.083.319;162.693.393;162.198.036;0;AHR
262;1264;OSCODA;MI;0.033;7842;237.636.364;7781;2;41;5;13;992.221.372;0.0255037;0.52282581;0.06375925;0.16577404;5433;665.746.365;129.210.381;268.728.143;7718;984.187.707;178.025.395;243.506.494;170.002.669;135.186.057;0;LHR
263;1265;OTSEGO;MI;0.031;17957;579.258.065;17737;18;103;82;17;98.774.851;0.10023946;0.57359247;0.45664643;0.0946706;11358;794.506.075;200.211.305;443.740.095;17682;984.685.638;946.725.484;114.552.313;7.837.492;11.080.502;0;AAR
264;1266;OTTAWA;MI;0.033;187768;568.993.939;179675;997;638;2451;4007;956.898.939;0.53097439;0.33978101;130.533.424;213.401.645;110737;797.709.889;269.656.935;615.963.951;181937;96.894.572;59.866.877;629.788.172;589.117.375;568.246.591;1;ALU
265;1267;PRESQUE ISLE;MI;0.042;13743;327.214.286;13648;11;43;30;11;99.308.739;0.08004075;0.31288656;0.21829295;0.08004075;9285;656.758.212;138.933.764;327.409.801;13627;991.559.339;146.987.598;166.811.468;125.114.434;167.679.558;0;LAR
266;1268;ROSCOMMON;MI;0.034;19776;581.647.059;19597;37;101;23;18;990.948.625;0.18709547;0.51072006;0.11630259;0.09101942;14435;693.869.068;13.363.353;281.260.824;19602;991.201.456;180.542.802;260.370.913;179.957.969;130.744.236;0;AHR
267;1269;SAGINAW;MI;0.048;211946;441.554.167;165430;36849;915;1272;7480;780.529.003;173.860.323;0.43171374;0.60015287;352.920.083;131154;748.128.155;197.081.294;448.709.151;208790;985.109.415;172.489.104;262.936.776;145.334.371;108.787.742;1;AAU
268;1270;ST CLAIR;MI;0.04;145607;3.640.175;140294;2987;745;475;1106;96.351.137;205.141.236;0.51165123;0.32622058;0.75957887;91241;748.008.023;17.641.192;407.711.446;144101;989.657.091;109.326.098;150.850.124;930.644.722;942.984.334;1;AAU
269;1271;ST JOSEPH;MI;0.029;58913;203.148.276;56661;1600;226;258;168;961.774.142;271.586.916;0.38361652;0.4379339;0.28516626;36757;737.601.001;170.117.257;381.423.946;58033;98.506.272;114.917.375;166.746.699;977.610.991;822.842.179;0;AAR
270;1272;SANILAC;MI;0.056;39928;713;39232;39;195;71;391;982.568.624;0.09767582;0.48837908;0.17782008;0.97926267;25404;721.461.187;137.970.398;311.368.288;39486;988.930.074;142.962.063;187.488.829;119.235.869;141.056.347;0;AAR
271;1273;SCHOOLCRAFT;MI;0.075;8302;110.693.333;7755;7;519;13;8;934.112.262;0.08431703;625.150.566;0.15658877;0.09636232;5643;715.931.242;145.667.198;276.448.698;8218;989.881.956;166.098.807;207.288.216;153.212.121;148.989.899;0;AAR
272;1274;SHIAWASSEE;MI;0.031;69770;225.064.516;68686;93;397;223;371;984.463.236;0.13329511;0.56901247;0.31962161;0.53174717;43097;787.456.203;172.912.268;34.712.393;69020;989.250.394;105.882.353;145.300.886;905.735.814;888.030.888;0;AAR
273;1275;TUSCOLA;MI;0.048;55498;115.620.833;54051;478;345;206;418;973.926.988;0.8612923;0.62164402;0.37118455;0.75318029;34607;729.505.591;141.243.101;25.572.861;54175;976.161.303;128.583.295;172.158.102;114.048.489;100.748.013;0;AAR
274;1276;VAN BUREN;MI;0.037;70060;189.351.351;63189;4690;646;217;1318;90.192.692;669.426.206;0.9220668;0.30973451;188.124.465;43758;718.405.777;178.047.443;448.146.625;69093;986.197.545;151.332.262;210.408.367;124.853.114;134.497.364;1;AAU
275;1277;WASHTENAW;MI;0.041;282937;690.090.244;236390;31720;1076;11724;2027;835.486.345;112.109.763;0.38029667;414.367.863;0.7164139;167214;87.209.803;480.785.102;207.913.213;261261;923.389.306;121.629.329;107.978.164;134.554.559;717.477.744;1;HAU
276;1278;WAYNE;MI;0.035;2111687;603.339.143;1212007;849109;8048;21704;20819;573.952.011;402.099.838;0.38111709;102.780.384;0.98589422;1324635;699.515.716;194.104.036;498.575.079;2084529;987.139.193;200.653.001;3.056.427;170.662.258;132.473.501;1;AHU
277;1279;WEXFORD;MI;0.034;26360;775.294.118;26040;34;178;87;21;987.860.395;0.12898331;0.67526555;0.33004552;0.07966616;16597;746.158.944;182.322.106;359.703.561;26038;987.784.522;146.401.413;201.308.237;124.565.469;12.323.275;0;AAR
278;2009;ADAMS;OH;0.035;25371;724.885.714;25212;47;67;30;15;993.733.002;0.18525088;0.26408104;0.11824524;0.05912262;15569;583.852.527;874.173.036;215.813.475;25028;986.480.627;285.280.486;350.246.846;257.522.586;261.800.599;0;LHR
279;2010;ALLEN;OH;0.024;109755;4.573.125;96177;12313;202;572;491;876.288.096;112.186.233;0.18404628;0.52116077;0.44736003;68893;761.499.717;173.660.604;347.930.849;104543;952.512.414;126.665.583;178.579.862;105.679.214;107.444.235;1;AAU
280;2011;ASHLAND;OH;0.025;47507;1900.28;46686;460;49;271;41;982.718.336;0.96827836;0.10314269;0.57044225;0.08630307;29403;760.024.487;172.669.455;415.943.951;45486;957.458.901;113.441.498;172.289.909;915.943.446;867.428.431;0;AAR
281;2012;ASHTABULA;OH;0.041;99821;243.465.854;95465;3138;196;350;672;956.361.888;314.362.709;0.19635147;0.35062762;0.67320504;63850;723.790.133;132.435.395;288.332.028;97541;977.159.115;16.117.325;238.186.247;136.699.531;119.077.683;1;AAU
282;2013;ATHENS;OH;0.03;59549;198.496.667;56163;1678;167;1374;167;943.139.263;281.784.749;0.28044132;230.734.353;0.28044132;30179;746.114.848;291.494.085;120.447.994;51002;856.471.141;286.733.854;292.581.157;317.442.813;143.249.554;0;AHR
283;2014;AUGLAIZE;OH;0.024;44585;185.770.833;44225;66;50;177;67;991.925.535;0.14803185;0.11214534;0.3969945;0.15027476;27676;764.561.353;161.764.706;324.468.854;43911;984.882.808;626.949.967;814.294.535;528.379.951;608.875.129;1;ALU
284;2015;BELMONT;OH;0.031;71074;229.270.968;69520;1308;81;129;36;978.135.464;184.033.543;0.11396573;0.18150097;0.05065143;48645;723.424.812;141.576.729;322.746.428;69952;984.213.636;174.190.874;25.849.973;157.629.051;125.753.241;1;AAU
285;2016;BROWN;OH;0.028;34966;124.878.571;34487;406;28;30;15;986.300.978;116.112.795;0.08007779;0.08579763;0.04289882;21769;649.088.153;114.336.901;31.742.386;34439;984.928.216;141.554.633;186.900.797;111.457.233;163.148.479;1;LAU
286;2017;BUTLER;OH;0.028;291479;104.099.643;274892;13134;379;2659;415;943.093.671;450.598.499;0.13002652;0.91224411;0.14237732;176989;759.736.481;242.252.343;675.917.712;279692;959.561.409;106.499.292;131.730.731;100.032.732;852.227.905;1;AAU
287;2018;CARROLL;OH;0.024;26521;110.504.167;26254;135;65;29;38;989.932.506;0.50903058;0.2450888;0.10934731;0.14328268;17124;715.253.445;11.323.289;307.171.222;26075;983.183.138;11.746.884;146.183.522;109.407.318;975.813.178;1;AAU
288;2019;CHAMPAIGN;OH;0.026;36019;138.534.615;34698;992;68;113;148;963.324.912;2.754.102;0.18878925;0.31372331;0.41089425;23023;753.898.276;139.121.748;28.971.029;35404;982.925.678;882.668.625;123.796.568;682.405.567;993.365.922;0;AAR
289;2020;CLARK;OH;0.024;147548;614.783.333;133242;13031;294;653;328;903.041.722;883.170.223;0.19925719;0.44256784;0.22230054;93950;73.360.298;17.784.992;460.883.449;143046;969.487.895;134.166.632;204.814.416;11.095.735;104.346.131;1;AAU
